ID;X_COORD;Y_COORD;P9303;Q9303;P93;G0;CT9303;CI9303;CC9303;WP9303;WQ9303;WP93;WG0;WCT9303;WCI9303;WCC9303
310059;-43,753500;-21,210860;0,479220;0,684710;3,278800;0,604880;1,162420;6,365720;0,234200;0,164510;-0,025248;5,277260;0,364062;1,660674;2,530750;1,300408
310060;-42,671720;-20,260190;0,110140;-0,057900;16,180400;-0,949840;0,855650;-1,250710;0,913960;0,304800;0,401038;3,031140;0,610560;1,892956;1,192470;2,602732
310061;-41,985430;-20,208590;0,038120;0,143090;1,591800;0,808170;2,220380;2,334380;2,181850;0,190846;0,268380;5,360060;0,458970;2,043309;1,818983;2,387219
310062;-42,998100;-20,809690;0,205170;0,205730;2,827400;0,659280;2,106260;2,283000;2,509970;0,128489;0,051697;7,911420;0,232931;1,771203;1,942370;1,456077
310063;-42,275830;-20,889930;0,260730;0,433240;1,983100;0,761030;2,101480;0,788560;2,166010;0,069604;-0,211883;8,723360;0,119884;1,551627;2,247227;1,758184
310064;-43,032820;-21,129440;-0,373950;-1,463400;14,217400;-0,713280;0,866600;2,678760;-0,301060;0,392716;0,369462;3,551080;0,572074;1,651040;2,739838;1,201790
310065;-43,535720;-21,740400;0,636060;0,543330;3,022900;0,635730;1,152190;2,961360;0,019970;0,317967;0,281660;9,170980;0,352786;0,947700;1,558611;0,943347
310066;-42,580830;-21,596360;0,382400;-0,019700;6,643200;0,199450;1,732850;1,300550;1,078800;0,254932;0,046772;10,616680;0,033403;0,741058;0,899560;0,161748
320001;-40,880060;-18,446530;-0,021370;-0,330810;1,748800;0,789260;3,194630;3,555330;3,914650;0,246989;0,247653;8,487400;0,047780;1,584016;1,155254;1,464659
320002;-40,512830;-18,745450;0,184630;0,553860;2,744100;0,669330;1,860350;2,191540;2,086290;0,166678;0,281152;8,288340;-0,155080;1,689512;2,304682;1,512306
320003;-40,777600;-19,370630;0,020550;-0,276620;1,739100;0,790430;1,850380;2,690720;1,874570;0,182185;0,377408;4,072460;0,540430;2,490965;2,831965;2,727052
320004;-40,300200;-18,194010;0,506460;0,962770;19,245400;-1,319180;1,439320;3,298000;0,052400;0,166275;0,209505;9,044220;-0,309193;1,445838;0,669712;1,406885
320005;-40,033860;-18,570360;0,199780;0,731590;16,943900;-1,041840;0,104770;-0,791450;0,228840;0,276117;0,668840;6,745320;-0,402718;1,365315;1,750982;0,914888
320006;-40,109280;-19,481680;0,127970;0,318830;8,249200;0,005930;1,858460;2,770810;1,491070;0,236484;0,591846;6,792540;0,181460;1,917354;1,772904;2,553936
320007;-41,194130;-20,143710;0,442320;0,863010;2,535600;0,694450;2,366400;4,135490;2,809560;0,221141;0,472654;4,943920;0,527588;2,348686;2,513966;3,325675
320008;-40,704930;-19,914970;0,280270;0,811540;4,293200;0,482640;2,897230;3,531560;3,748990;0,272008;0,511020;5,625420;0,374387;2,237320;2,709793;2,751548
320009;-40,389540;-20,275150;0,497190;1,138860;8,242400;0,006740;2,874040;1,242150;4,830990;0,368003;0,803342;4,835580;0,324000;2,321943;3,539128;3,310030
320010;-40,685500;-20,661490;0,621450;1,219990;7,360800;0,112980;2,165680;3,718650;5,190500;0,310420;0,683565;10,849460;-0,504945;1,482652;1,359017;2,021152
320011;-41,588940;-20,566010;0,012300;0,163940;1,604000;0,806710;2,030120;3,412040;4,078120;0,201800;0,324726;9,470100;0,677604;1,757722;2,334994;2,013648
320012;-41,323360;-20,825550;0,219960;0,532410;3,219200;0,612060;1,982940;2,375170;2,388630;0,214007;0,376005;10,300860;-0,766750;0,521295;1,130070;1,496270
320013;-40,994960;-21,082830;0,082210;0,199980;35,956900;-3,333030;-1,292770;-2,316740;-1,944570;0,306433;0,636543;10,236360;-0,889627;0,629850;0,627810;1,966983
330001;-41,852170;-21,179750;0,047870;-0,348120;4,047000;0,512310;0,117410;2,041370;0,522190;0,149240;0,224420;12,692420;-0,529514;1,128648;0,809174;1,838400
330002;-42,040570;-21,573280;0,175320;-0,164720;20,193600;-1,433450;1,787770;1,680490;2,237420;0,352915;0,397363;12,318240;-0,276847;0,444737;0,281892;0,077793
330003;-41,463930;-21,649590;0,077890;0,157230;36,462200;-3,393920;-2,259070;-4,210390;-1,678180;0,213383;0,248493;22,106100;-1,284590;0,258048;0,186577;0,379495
330004;-41,698210;-22,205820;0,112690;-0,006190;39,866000;-3,804100;-2,305380;-4,954070;-2,026840;0,398772;0,628413;11,327600;-1,110618;-0,013065;2,172335;-0,148670
330005;-43,049850;-22,118990;0,125080;0,048250;4,738300;0,429010;-1,179120;-2,189830;-0,429650;0,460267;0,507574;9,168940;-0,057663;0,443464;1,059006;0,243311
330006;-42,433070;-21,911260;0,706350;0,883930;3,971800;0,521380;-0,282570;-0,521980;-2,722200;0,359076;0,406238;12,086620;-0,253368;0,718238;1,927146;1,029132
330007;-42,482780;-22,185060;0,470330;0,889760;9,962300;-0,200520;-0,008630;6,551280;1,158950;0,329647;0,298357;10,152960;-0,740411;-0,117274;-0,545551;-0,714869
330008;-42,001240;-22,017840;0,642250;1,277600;10,467000;-0,261330;1,258320;2,293240;1,100140;0,308516;0,352002;17,432140;-1,662122;-0,613576;-0,290934;-0,606170
330009;-42,209970;-22,544020;0,404620;0,189060;13,167000;-0,586700;0,957120;4,055210;-1,175590;0,236220;-0,020275;18,570380;-1,481973;-0,194765;-0,231925;0,235578
330010;-42,272530;-22,770640;0,056320;-0,708760;19,069900;-1,298040;1,007110;-1,357370;0,804660;0,378680;0,261270;17,389800;-0,651167;-0,418463;3,102623;-1,438040
330011;-44,290330;-22,585920;0,727010;0,805580;9,790900;-0,179870;0,898720;2,109350;2,423570;0,500475;0,956900;9,559040;0,106045;0,535637;0,136189;0,621884
330012;-43,795900;-22,301590;0,670080;0,662150;4,022700;0,515240;-0,001060;-0,124320;1,881590;0,498242;0,664162;8,426280;0,090140;0,651296;0,456388;1,021290
330013;-44,752370;-23,102700;0,396260;0,799830;12,560500;-0,513610;-2,190000;-1,910850;-2,448730;0,533176;1,324176;6,631220;-0,023218;0,573998;1,051088;0,378030
330014;-43,561190;-22,458410;0,345650;0,641790;18,414100;-1,219010;0,308600;-1,419960;1,041550;0,480350;0,724597;10,556940;-0,155312;-0,215762;0,897098;0,015942
330015;-43,044280;-22,330060;0,011000;-0,048240;15,401000;-0,855910;0,202870;-1,333890;-0,755480;0,334496;0,434910;12,210700;-0,471464;-0,618332;1,638830;-0,273536
330016;-42,681200;-22,604900;0,305540;-0,255910;13,486700;-0,625230;0,527840;-1,167540;1,005540;0,273630;0,234496;11,544140;-0,736548;-0,116376;2,867086;-0,822306
330017;-43,908700;-22,871090;0,923050;2,029180;9,118000;-0,098770;1,524370;0,501080;1,119690;0,473700;0,774465;9,693620;-0,663515;-0,930757;1,299685;-0,781920
330018;-43,449690;-22,763520;0,425880;0,850660;14,452100;-0,741570;-2,740350;6,420200;-4,144070;0,328312;0,331612;12,231620;-0,819392;0,714158;-0,955536;0,643192
350001;-50,764670;-20,169860;0,195840;0,020740;8,070500;0,027460;0,398770;1,257690;-0,179900;0,389592;0,881520;18,577360;-0,733306;0,282564;-0,061470;-0,716132
350002;-50,270310;-20,140960;0,182180;0,371470;13,555700;-0,633540;0,335040;0,181350;-0,612970;0,209920;0,418723;14,085120;-0,604378;0,316503;0,724407;-0,307628
350003;-49,875850;-20,250840;0,252890;0,375740;4,857800;0,414600;-0,023420;1,133780;-0,650360;0,213596;0,567568;18,975100;-1,286614;0,311490;0,126748;-0,274486
350004;-49,467220;-20,634490;0,143090;0,422960;23,822500;-1,870750;-0,058700;-0,238290;-0,523070;0,174914;0,608163;22,749620;-1,958583;0,469943;0,265937;-0,053375
350005;-48,921740;-21,075690;0,113470;0,244510;46,102200;-4,555590;0,103150;-0,536800;-0,346850;0,119026;0,457148;32,592980;-2,927648;0,251084;0,097158;-0,161780
350006;-50,446780;-20,682160;0,335220;0,659760;20,039300;-1,414860;-0,161030;0,704800;-0,963060;0,241080;0,554920;17,285040;-1,213159;0,221423;0,538757;-0,485190
350007;-49,863470;-20,754300;0,351760;0,765000;17,171000;-1,069210;0,390450;0,184520;0,163860;0,215068;0,543888;18,549020;-1,385703;0,012345;0,404488;-0,577045
350008;-49,261050;-21,396610;0,190090;0,770420;29,335800;-2,535140;0,381990;0,348350;0,039680;0,070522;0,275616;34,282540;-3,725314;0,406198;-0,192780;-0,342592
350009;-48,619140;-20,495320;0,195530;0,876170;16,281300;-0,961990;0,324950;0,977170;-0,279690;0,137528;0,416630;31,823020;-2,969844;0,266448;-0,388604;-0,011060
350010;-48,128720;-20,480170;0,330450;0,691300;22,092500;-1,662280;-0,064050;-0,615450;-0,041210;0,257857;0,763624;19,915320;-2,223687;0,048344;-0,245349;-0,062174
350011;-47,773330;-20,288440;0,442090;1,026780;14,686500;-0,769810;-0,547650;-0,836280;-0,641520;0,478977;1,206107;16,688260;-0,538057;0,230903;0,235217;0,229580
350012;-47,419540;-20,412290;0,958370;2,165730;3,475900;0,581130;0,559840;0,630960;0,350510;0,202919;0,543276;28,905340;-0,749943;0,043461;-0,267511;0,119349
350013;-48,449620;-21,130960;0,044900;0,105730;52,411400;-5,315890;0,300150;-0,353840;0,293020;0,132150;0,400446;30,985140;-3,600102;-0,027536;-0,242208;-0,357098
350014;-47,724890;-21,341360;-0,000220;0,079790;65,276200;-6,866180;-0,808760;-0,788360;-0,778900;0,131189;0,420387;38,045560;-3,008681;-0,433756;-1,204973;-0,535947
350015;-47,415210;-21,076950;0,218350;0,474850;28,870100;-2,479030;-0,690390;-2,083940;-0,383060;0,279610;0,659476;22,528400;-1,855824;-0,106018;-0,315264;-0,112200
350016;-51,266560;-20,807540;0,443270;0,910200;11,663800;-0,405550;-0,121930;0,507440;-1,246090;0,374211;0,672299;19,734540;-0,950821;0,159911;0,361647;-0,746701
350017;-50,744170;-21,117190;0,132550;0,724200;42,770200;-4,154070;0,278520;0,488860;-0,699180;0,326150;0,823333;17,974540;-1,462823;0,132873;0,583530;-0,443263
350018;-50,298950;-21,299480;0,129070;0,717090;30,469800;-2,671800;0,292530;0,017660;-0,171690;0,232696;0,666507;24,001880;-1,813100;0,356891;0,707963;-0,137149
350019;-49,790120;-21,667370;0,110770;0,497720;31,905600;-2,844820;1,238200;0,201460;0,255240;0,101878;0,407028;26,969460;-2,186780;0,059208;0,585310;-0,539628
350020;-49,189000;-22,233510;-0,036240;0,102430;53,117100;-5,400940;0,441310;-0,142670;-0,759440;0,088712;0,391960;29,997440;-3,052371;-0,084447;-0,290231;-0,556071
350021;-48,644490;-22,253080;0,023460;0,275860;67,989700;-7,193170;-1,328330;-2,186770;-1,362650;0,054498;0,302673;45,024680;-4,832595;-0,359952;-0,929637;-0,855710
350022;-48,902710;-23,200880;0,188600;0,783770;13,262700;-0,598230;-0,085110;1,243310;0,004270;0,123924;0,577020;16,426240;-2,199764;0,387690;0,128090;-0,118262
350023;-48,389650;-22,919910;0,037800;0,317610;48,586800;-4,855000;-0,582220;-1,520780;-1,044710;0,075838;0,349448;39,893600;-4,073008;-0,031203;-0,126295;-0,325180
350024;-48,550030;-21,723370;0,021520;0,110460;41,113900;-3,954470;0,307030;-0,247600;-0,338840;0,070941;0,337861;54,216840;-5,086196;-0,314906;-0,835187;-0,645576
350025;-47,977830;-21,918340;0,161130;0,786290;39,304700;-3,736460;-1,293850;-2,186220;-1,603890;0,027482;0,216223;49,181680;-4,911882;-0,664195;-0,964887;-1,095098
350026;-47,895250;-22,311620;0,106250;0,467170;43,000900;-4,181870;-0,497730;0,530300;-1,071640;0,053470;0,278750;53,921420;-5,658575;-0,955510;-1,941723;-1,307805
350027;-47,327220;-22,400620;-0,007240;0,020770;48,444300;-4,837840;-0,665610;-1,383050;-1,948940;0,078403;0,368763;42,613180;-4,068698;-0,495742;-1,061297;-0,949780
350028;-47,821990;-22,821520;0,036530;0,032080;65,281600;-6,866830;-0,534250;-2,010850;-0,315740;0,060770;0,251249;46,591620;-4,593379;-0,453580;-0,710553;-1,067921
350029;-47,243120;-21,943890;0,021120;0,343290;28,527700;-2,437760;-0,991770;-1,713840;-1,069620;0,057486;0,278920;40,993380;-3,939954;-0,614282;-1,194052;-1,121190
350030;-46,950060;-21,785030;0,120850;0,430790;20,537400;-1,474880;-0,603410;-1,233920;-0,608030;0,074697;0,253907;23,879460;-2,315913;-0,075265;-0,660312;-0,175510
350031;-46,934070;-22,373860;0,012910;0,076960;31,404300;-2,784410;0,300220;-0,378710;-0,666190;0,098795;0,342745;30,616980;-2,153142;-0,107373;-0,297228;-0,589958
350032;-47,172670;-22,896890;0,132480;0,506790;44,851400;-4,404860;0,042930;-0,608460;-0,971600;0,097384;0,208447;32,846500;-2,355600;-0,046697;0,729564;-0,336566
350033;-46,631010;-22,644550;0,118140;0,136050;10,724100;-0,292320;0,220800;2,583370;-0,269640;0,102434;0,272366;19,827440;-1,281638;0,799994;1,143984;0,314012
350034;-51,645460;-21,377780;0,190430;0,020520;8,216200;0,009900;-0,216560;0,381380;-1,422970;0,363080;0,741058;19,907720;-0,714813;-0,026792;0,458420;-0,583575
350035;-51,052790;-21,630600;0,397040;1,006280;19,576500;-1,359080;0,521920;1,104220;0,607790;0,204822;0,597053;20,248660;-1,382970;0,004262;0,671775;-0,631552
350036;-51,905740;-22,095980;0,175170;0,620680;17,404800;-1,097390;-0,495870;0,125140;-0,447760;0,258249;0,656627;15,001400;-0,511878;-0,126471;0,146313;-0,247770
350037;-50,494310;-21,925750;0,158440;0,589630;8,123300;0,021090;0,288880;2,510170;0,198380;0,160862;0,500973;23,168600;-1,676195;0,043518;0,218173;-0,318282
350038;-49,885880;-22,205470;0,026820;-0,160360;13,801300;-0,663140;-0,990760;1,016640;-2,021630;0,093982;0,410882;27,252740;-2,284122;0,409420;0,047284;-0,083478
350039;-50,592050;-22,492120;0,126300;0,324430;20,089800;-1,420940;-0,304910;-1,156080;-0,131640;0,145186;0,547413;8,040880;-0,666121;-0,165421;0,294056;-0,308774
350040;-49,626770;-23,020570;0,110640;0,540200;23,027900;-1,775000;0,383620;-1,176460;0,020070;0,138770;0,453689;20,331860;-1,150543;-0,146230;0,474174;-0,412911
350041;-48,988740;-23,901850;0,195970;0,719340;3,172400;0,617700;0,058950;1,083050;-0,120310;0,184792;0,649770;5,924180;-0,057417;0,269982;0,994320;0,171270
350042;-48,217500;-23,558940;0,311450;1,205520;4,859300;0,414420;1,636790;2,397310;1,313080;0,100893;0,339004;29,158520;-1,668923;-0,273926;0,545073;-0,525014
350043;-47,917480;-23,173460;-0,068770;-0,302970;48,074700;-4,793300;-0,317630;-0,058100;-0,830600;0,146798;0,507180;30,919220;-3,298755;0,173462;-0,220332;-0,073170
350044;-48,634700;-24,275290;0,146280;0,185190;6,068300;0,268730;-0,835140;0,314000;-0,983770;0,291432;0,905170;6,471100;0,111037;0,484968;2,230830;0,362200
350045;-47,596190;-23,865520;0,004960;0,196580;11,906000;-0,434750;-0,329860;2,501040;-0,454670;0,502086;1,873230;24,217040;-0,506814;0,082122;1,055198;0,139186
350046;-47,437330;-23,427550;0,201410;0,473510;23,962400;-1,887610;0,173530;0,252990;-0,245310;0,272973;0,946700;22,642060;-1,935945;0,125995;1,184668;-0,060134
350047;-46,924810;-23,185330;0,245050;0,682020;8,378200;-0,009620;-0,995320;3,811330;0,046640;0,131534;-1,505632;11,502000;-0,928686;0,071752;1,704386;-0,210138
350048;-46,484140;-23,041170;0,074890;0,037740;6,726400;0,189430;1,173750;2,231870;1,043220;0,111770;-1,018571;4,893160;-0,425180;-0,065956;1,970126;0,155001
350049;-45,665310;-22,808250;1,250820;2,596140;7,603600;0,083730;0,457440;-1,127170;1,108920;0,248350;0,396957;6,138100;0,165338;0,776518;1,735640;0,468143
350050;-45,775400;-23,103740;0,198170;0,218890;5,692500;0,314020;0,014020;0,037510;0,084850;0,322521;0,447764;9,094820;-0,048494;0,890729;1,061407;0,607069
350051;-45,063710;-22,715620;0,123860;0,087240;7,582000;0,086320;0,013980;-0,453370;-0,524790;0,591264;1,136761;4,621360;0,335666;0,878053;1,270454;0,859034
350052;-44,543030;-22,714740;0,603610;1,240650;3,679900;0,556550;0,080080;0,791270;0,144050;0,433898;0,679020;8,247120;0,008275;-0,250512;0,121745;-0,371190
350053;-45,216830;-23,222320;0,488460;1,023430;2,985300;0,640260;0,275250;0,741850;-0,934810;0,145078;0,486337;10,063920;-0,468987;-0,221018;0,132933;-0,518063
350054;-45,283990;-23,520180;-0,076250;1,522040;16,881000;-1,034260;0,091570;1,111890;-0,862350;-0,097025;-1,678932;11,113080;-0,750090;-0,394462;-0,405215;0,644460
350055;-47,837830;-24,656100;1,184350;2,716330;16,681000;-1,010160;0,293240;2,360540;-0,133300;0,430369;1,535821;12,307800;-0,324090;-0,267761;1,021939;-0,113940
350056;-46,969610;-24,192320;1,051720;2,671090;21,417900;-1,580990;-0,274340;0,063080;-1,054630;0,224260;3,052580;9,774520;-0,370330;0,063760;1,484828;1,317378
350057;-46,894390;-23,444680;0,855140;0,467980;5,349180;0,926830;2,363110;3,493920;-0,013410;0,090108;1,844740;5,349180;-0,186308;-0,785442;2,493542;-0,224448
350058;-46,628540;-23,327580;-0,606250;-9,014180;3,877200;0,532780;-3,394560;3,151610;-0,863590;0,345760;2,740672;3,729180;0,535980;1,241736;3,150116;0,498608
350059;-46,335630;-23,344990;0,610330;0,218870;1,486300;0,820900;2,520190;0,912830;2,221800;-0,152996;0,517714;11,040860;-0,086870;-0,079120;2,388554;-0,008428
350060;-46,977060;-23,812860;0,666940;4,785600;10,949200;-0,319450;-0,857810;-0,048850;0,745230;0,540162;3,137040;7,851220;-0,539053;0,562105;2,328700;-0,451088
350061;-46,550460;-23,682700;-0,056610;12,296750;2,055000;0,752360;1,146950;5,300630;-0,805210;0,186437;-1,344233;6,422660;-0,392420;0,099070;1,017247;0,999540
350062;-46,046610;-23,538600;-0,375180;-0,950630;26,745100;-2,222940;0,664240;1,221150;0,498590;0,044410;1,281937;5,782320;0,098202;0,620107;1,071950;0,861178
350063;-46,221870;-23,864580;-0,897640;-7,588360;15,800600;-0,904070;-0,327340;-1,673010;5,462790;0,135920;3,884812;9,022560;-1,021457;0,407105;1,924187;-0,555900
410001;-52,854790;-22,991120;0,324660;1,101670;13,729200;-0,654450;-0,199090;-1,022180;-0,072810;0,254846;0,996597;10,974420;-0,402901;-0,508569;0,113694;-0,378976
410002;-53,605570;-23,722730;0,530080;1,856430;4,445100;0,464340;-2,324380;1,165650;-2,967090;0,202294;0,825046;9,764200;-0,176650;-0,002646;-0,098528;0,163782
410003;-52,686040;-23,616160;0,241550;0,908130;18,164700;-1,188960;0,105710;-0,273080;0,151670;0,242106;0,904616;6,005640;0,276284;-0,477412;0,192578;-0,377616
410004;-52,851470;-24,429180;0,165940;0,636070;3,151500;0,620220;-0,586290;0,256890;-0,344730;0,224673;0,839925;6,200180;0,288088;-0,066510;0,483388;0,018572
410005;-52,326560;-24,141040;0,082950;0,340410;4,245600;0,488380;0,490960;-0,083540;0,922890;0,201834;0,747940;3,969460;0,236658;0,081824;0,267626;0,266280
410006;-51,907860;-22,978070;0,093040;0,805370;18,605900;-1,242130;-0,167860;-0,576140;-0,112460;0,159363;0,658847;5,363540;0,002351;-0,011123;0,171884;0,232206
410007;-51,232080;-22,924710;0,120330;0,457840;8,518600;-0,026540;0,220230;0,303990;0,351720;0,145830;0,669107;10,571500;-0,411173;-0,028278;-0,116078;0,226277
410008;-52,173430;-23,533630;0,106900;0,588500;4,456800;0,462930;0,231740;0,646070;0,573660;0,180483;0,737266;10,644160;-0,219133;-0,064799;-0,316433;0,137047
410009;-51,916320;-23,464440;0,128950;0,591690;5,864900;0,293240;-0,845990;0,113260;-0,488270;0,138540;0,722100;7,475960;0,006448;0,088690;-0,129105;0,261783
410010;-51,440110;-23,627680;0,189440;0,768460;3,576800;0,568970;0,259290;0,003960;0,290790;0,137952;0,683702;4,664140;0,093898;-0,058924;-0,047480;0,240554
410011;-51,248260;-23,470260;0,070090;0,483090;4,400600;0,469700;0,751830;1,032950;1,418110;0,166156;0,736164;5,639260;0,133948;0,046118;-0,110136;0,205302
410012;-51,522940;-23,892080;0,164780;0,726070;6,339700;0,236020;0,031590;-0,590310;0,295140;0,177128;0,689692;4,433280;0,514354;-0,057612;0,152618;0,145920
410013;-51,510870;-24,347170;0,227450;0,687520;3,867300;0,533970;0,131090;0,216960;0,263170;0,172139;0,702653;3,715720;0,576409;0,216759;0,198653;0,419979
410014;-50,777000;-23,435910;0,195070;0,836860;2,848200;0,656780;-0,016880;-0,065330;0,406210;0,125474;0,516746;6,487500;0,246954;0,345354;0,153846;0,584622
410015;-50,591020;-23,273790;0,215310;0,944210;6,913000;0,166940;0,064020;-0,057010;0,225200;0,128006;0,469024;11,072100;-0,433500;0,005050;-0,375008;0,195344
410016;-49,959940;-23,241540;0,209590;0,839690;18,993400;-1,288810;-0,628070;-0,664080;-0,487400;0,140268;0,452332;8,860480;-0,483286;0,276518;-0,148808;0,315446
410017;-50,383680;-23,806850;-0,011260;-0,113700;9,028500;-0,087990;0,754880;-0,293540;0,837830;0,200775;0,769498;6,724780;0,265525;-0,020898;0,364030;0,151372
410018;-49,856380;-23,694430;0,260350;0,566520;2,484800;0,700560;0,484980;1,939050;0,625770;0,119274;0,520590;11,433600;-0,377816;0,120826;0,039536;0,059678
410019;-50,732690;-24,401140;0,232900;0,812290;2,384500;0,712660;-0,064190;-0,217160;0,090250;0,134996;0,633112;4,874380;0,483831;0,247263;0,234547;0,489999
410020;-49,709930;-24,244820;0,091430;0,617420;2,945800;0,645020;0,034750;1,248710;0,048200;0,127746;0,417317;4,527540;0,464771;0,156714;0,763790;0,304377
410021;-49,977820;-25,094770;0,109550;0,775750;3,255000;0,607750;-0,518420;-1,273200;0,160670;0,131177;0,610047;3,180900;0,604294;0,417920;1,301793;0,742489
410022;-53,848640;-24,528120;0,119300;0,459120;3,140700;0,621520;0,306200;0,512090;0,535930;0,218938;0,910724;3,473100;0,394110;-0,402460;0,501318;-0,303020
410023;-53,158700;-24,959840;0,106830;0,555980;3,417900;0,588120;0,495580;1,087920;0,780400;0,171681;0,543257;3,117540;0,647456;-0,052894;-0,192236;0,407556
410024;-54,120850;-25,292560;0,131820;0,484900;3,489900;0,579450;0,042550;-0,037510;0,467470;0,119870;0,420653;3,103140;0,621620;0,208040;0,125247;0,684127
410025;-53,657870;-25,772150;0,133480;0,246860;2,861100;0,655220;-0,177660;-1,224270;0,736050;0,150283;0,493990;3,156980;0,604247;0,184367;0,130923;0,779333
410026;-53,275160;-25,933850;0,212200;0,441090;2,944500;0,645170;0,014970;-0,657640;1,090130;0,165190;0,343957;2,937220;0,647620;0,271267;0,102708;0,557607
410027;-52,585930;-25,990100;0,121710;0,305070;2,939000;0,645830;-0,050440;-0,297960;-0,015210;0,211116;0,490296;2,701740;0,674424;0,192990;0,384218;0,676766
410028;-52,036220;-24,761940;0,267330;0,919480;2,032000;0,755130;0,526870;0,491290;0,687630;0,150974;0,567052;4,092620;0,577234;0,006888;0,158346;0,260428
410029;-52,054600;-25,390270;0,171700;0,615280;2,859000;0,655480;-0,496900;-0,686500;-0,319590;0,226442;0,775194;2,781600;0,679443;0,257520;0,652453;0,475666
410030;-52,043440;-26,174280;0,161390;0,695730;2,781500;0,664810;-0,060400;0,244000;0,505660;0,199652;0,536576;2,590520;0,644826;0,024204;0,265684;0,024096
410031;-50,835740;-25,204170;0,178410;0,916540;2,288200;0,724260;0,797240;1,830720;0,689870;0,235722;0,858467;2,752780;0,666140;0,106487;0,223560;0,260132
410032;-50,798850;-25,708920;0,344830;1,119480;1,868300;0,774850;0,612710;1,549960;0,376790;0,273960;1,002040;2,617320;0,718680;0,281257;1,075588;0,315582
410033;-51,199620;-26,190640;0,417830;1,335860;1,802000;0,782850;-0,149940;1,406830;-0,097450;0,199160;0,670690;2,928040;0,648537;-0,160087;0,589353;-0,207142
410034;-50,320670;-25,834300;0,327900;1,140480;2,388800;0,712130;0,974630;1,751300;0,989500;0,210653;0,861250;2,907940;0,682242;-0,315702;0,893172;-0,135848
410035;-49,072860;-24,756580;-0,039570;-0,024170;4,697000;0,433990;1,215940;3,794330;1,520200;0,318486;0,917582;6,812440;0,191686;-0,156506;0,632844;0,050876
410036;-49,878490;-25,750190;0,066350;0,514550;3,693500;0,554910;-0,275970;0,190480;0,696820;0,159654;0,724056;2,984820;0,615466;-0,120326;1,030196;0,138532
410037;-49,202330;-25,391410;0,060820;0,293220;4,588200;0,447090;0,243040;0,514170;1,162580;0,432527;1,255202;6,348360;0,027462;0,122930;1,265403;0,255595
410038;-48,509630;-25,483850;1,121430;2,643240;17,287500;-1,083250;-1,036160;0,015800;-1,732520;0,569862;1,458778;6,356560;0,005684;0,897576;1,343960;0,983194
410039;-49,447360;-25,990060;0,153050;0,905510;2,808800;0,661530;1,058950;2,504470;1,021700;0,372360;1,075732;5,569680;0,227778;-0,269248;0,811264;-0,059028
420001;-53,512720;-26,730580;0,191960;0,119990;2,993600;0,639260;0,798770;0,598760;0,762510;0,188442;0,220910;2,610060;0,693037;0,528560;0,212125;1,257393
420002;-52,950240;-26,809050;0,265460;0,220560;2,474500;0,701810;1,058250;1,138300;1,401480;0,182407;0,236813;2,760680;0,665737;0,418883;0,333981;0,757801
420003;-52,230140;-26,718180;0,244830;0,478820;2,449200;0,704850;0,449030;1,882930;0,706150;0,156578;0,206036;2,761680;0,619538;0,470478;0,153122;0,579826
420004;-51,172140;-26,953410;0,042190;-0,052150;4,687500;0,435120;0,369270;-0,976880;-0,153420;0,209694;0,527256;2,461940;0,690036;-0,207153;0,797487;-0,072870
420005;-52,113250;-27,228760;0,192140;-0,139030;2,903400;0,650120;1,035710;0,658150;1,160620;0,165776;0,224112;3,062240;0,638380;0,501750;0,555702;0,663124
420006;-50,426030;-26,427850;0,146950;0,505320;2,914100;0,648830;-2,359830;1,654240;-2,641790;0,280570;0,818410;3,451500;0,496306;0,541828;0,766170;0,518466
420007;-49,328740;-26,343640;0,466250;1,422330;3,557400;0,571310;2,082680;1,681630;2,219770;0,657398;1,572130;6,549420;-0,116876;-0,115196;0,858826;-0,508618
420008;-48,994440;-26,364170;0,984840;1,956500;13,620500;-0,641350;0,809970;-0,341010;0,645220;0,801647;1,813050;9,886120;-0,541390;0,933980;0,429427;0,091950
420009;-50,562600;-27,149370;0,168420;0,549840;2,472100;0,702100;-1,042980;-1,430430;-1,155460;0,078312;0,083428;3,935100;0,525796;-0,149208;0,771028;-0,267738
420010;-50,369060;-27,949510;0,063700;0,000530;2,892800;0,651400;-0,342540;0,703590;-0,536090;0,160314;0,416608;4,698340;0,413912;0,654326;1,115103;0,695895
420011;-49,768420;-27,065450;0,002420;-0,300810;6,498100;0,216940;0,908720;1,307500;0,980430;0,274896;0,642548;6,807500;0,427256;-0,296598;0,539664;-0,541650
420012;-49,235930;-26,898170;0,880720;1,850080;9,710200;-0,170140;0,951090;0,460630;0,164300;0,323544;0,638024;11,261400;-0,131367;0,700664;1,038536;0,358690
420013;-48,694790;-26,868060;0,738190;1,336550;20,608700;-1,483480;1,738310;-0,440350;-0,283750;0,559010;1,015297;12,166480;-0,449133;0,724863;0,739023;0,313227
420014;-49,566510;-27,435780;0,114690;0,306970;5,774900;0,304090;1,311270;1,310290;1,460790;0,190464;0,229652;7,733860;0,068024;0,784474;1,598988;0,485058
420015;-48,961100;-27,394130;-0,188530;-0,760690;12,745500;-0,535910;0,413530;2,097450;0,130160;0,405900;0,796264;12,823060;-0,545256;1,396460;0,911082;0,780284
420016;-48,656850;-27,682500;0,101890;0,128570;21,198800;-1,554580;0,990060;-0,200930;0,873590;0,081573;-0,007410;10,372580;-0,023470;0,954250;2,134303;0,823690
